,5,5
2141,1,5
2142,1,5
2143,1,5
2144,1,5
2145,1,5
2146,1,5
2147,1,5
2148,1,5
2149,1,5
2150,1,5
2151,1,5
2152,1,5
2153,1,5
2154,1,5
2155,1,5
2156,1,5
2157,1,5
2158,1,5
2159,1,5
2160,1,5
2161,1,5
2162,1,5
2163,1,5
2164,1,5
2165,1,5
2166,1,5
2167,3,5
2168,3,5
2169,3,5
2170,3,5
2171,3,5
2172,3,5
2173,3,5
2174,3,5
2175,3,5
2176,3,5
2177,3,5
2178,3,5
2179,3,5
2180,3,5
2181,3,5
2182,3,5
2183,3,5
2184,3,5
2185,3,5
2186,3,5
2187,3,5
2188,3,5
2189,3,5
2190,3,5
2191,2,5
2192,2,5
2193,2,5
2194,2,5
2195,2,5
2196,2,5
2197,2,5
2198,2,5
2199,2,5
2200,2,5
2201,2,5
2202,2,5
2203,2,5
2204,2,5
2205,2,5
2206,2,5
2207,2,5
2208,2,5
2209,2,5
2210,2,5
2211,2,5
2212,2,5
2213,2,5
2214,2,5
2215,2,5
2216,2,5
2217,2,5
2218,2,5
2219,5,5
2220,5,5
2221,5,5
2222,5,5
2223,5,5
2224,5,5
2225,5,5
2226,5,5
2227,5,5
2228,5,5
2229,5,5
2230,5,5
2231,5,5
2232,5,5
2233,5,5
2234,5,5
2235,5,5
2236,5,5
2237,5,5
2238,5,5
2239,5,5
2240,5,5
2241,5,5
2242,5,5
2243,5,5
2244,5,5
2245,5,5
2246,5,5
2247,5,5
2248,5,5
2249,4,5
2250,4,5
2251,4,5
2252,4,5
2253,4,5
2254,4,5
2255,4,5
2256,4,5
2257,4,5
2258,4,5
2259,4,5
2260,4,5
2261,4,5
2262,4,5
2263,4,5
2264,4,5
2265,4,5
2266,4,5
2267,4,5
2268,4,5
2269,4,5
2270,4,5
2271,4,5
2272,4,5
2273,4,5
2274,4,5
2275,6,5
2276,6,5
2277,6,5
2278,6,5
2279,6,5
2280,6,5
2281,6,5
2282,6,5
2283,6,5
2284,6,5
2285,6,5
2286,6,5
2287,6,5
2288,6,5
2289,6,5
2290,6,5
2291,6,5
2292,6,5
2293,6,5
2294,6,5
2295,6,5
2296,6,5
2297,6,5
2298,6,5
2299,6,5
2300,1,5
2301,1,5
2302,1,5
2303,1,5
2304,1,5
2305,1,5
2306,1,5
2307,1,5
2308,1,5
2309,1,5
2310,1,5
2311,1,5
2312,1,5
2313,1,5
2314,1,5
2315,1,5
2316,1,5
2317,1,5
2318,1,5
2319,1,5
2320,1,5
2321,1,5
2322,1,5
2323,1,5
2324,1,5
2325,1,5
2326,1,5
2327,1,5
2328,1,5
2329,1,5
2330,3,5
2331,3,5
2332,3,5
2333,3,5
2334,3,5
2335,3,5
2336,3,5
2337,3,5
2338,3,5
2339,3,5
2340,3,5
2341,3,5
2342,3,5
2343,3,5
2344,3,5
2345,3,5
2346,3,5
2347,3,5
2348,3,5
2349,3,5
2350,3,5
2351,3,5
2352,3,5
2353,3,5
2354,2,5
2355,2,5
2356,2,5
2357,2,5
2358,2,5
2359,2,5
2360,2,5
2361,2,5
2362,2,5
2363,2,5
2364,2,5
2365,2,5
2366,2,5
2367,2,5
2368,2,5
2369,2,5
2370,2,5
2371,2,5
2372,2,5
2373,2,5
2374,2,5
2375,2,5
2376,2,5
2377,2,5
2378,2,5
2379,2,5
2380,2,5
2381,5,5
2382,5,5
2383,5,5
2384,5,5
2385,5,5
2386,5,5
2387,5,5
2388,5,5
2389,5,5
2390,5,5
2391,5,5
2392,5,5
2393,5,5
2394,5,5
2395,5,5
2396,5,5
2397,5,5
2398,5,5
2399,5,5
2400,5,5
2401,5,5
2402,5,5
2403,5,5
2404,5,5
2405,5,5
2406,5,5
2407,5,5
2408,5,5
2409,5,5
2410,5,5
2411,4,5
2412,4,5
2413,4,5
2414,4,5
2415,4,5
2416,4,5
2417,4,5
2418,4,5
2419,4,5
2420,4,5
2421,4,5
2422,4,5
2423,4,5
2424,4,5
2425,4,5
2426,4,5
2427,4,5
2428,4,5
2429,4,5
2430,4,5
2431,4,5
2432,4,5
2433,4,5
2434,4,5
2435,4,5
2436,4,5
2437,4,5
2438,4,5
2439,6,5
2440,6,5
2441,6,5
2442,6,5
2443,6,5
2444,6,5
2445,6,5
2446,6,5
2447,6,5
2448,6,5
2449,6,5
2450,6,5
2451,6,5
2452,6,5
2453,6,5
2454,6,5
2455,6,5
2456,6,5
2457,6,5
2458,6,5
2459,6,5
2460,6,5
2461,6,5
2462,6,5
2463,6,5
2464,6,5
2465,1,5
2466,1,5
2467,1,5
2468,1,5
2469,1,5
2470,1,5
2471,1,5
2472,1,5
2473,1,5
2474,1,5
2475,1,5
2476,1,5
2477,1,5
2478,1,5
2479,1,5
2480,1,5
2481,1,5
2482,1,5
2483,1,5
2484,1,5
2485,1,5
2486,1,5
2487,1,5
2488,1,5
2489,1,5
2490,1,5
2491,1,5
2492,1,5
2493,1,5
2494,3,5
2495,3,5
2496,3,5
2497,3,5
2498,3,5
2499,3,5
2500,3,5
2501,3,5
2502,3,5
2503,3,5
2504,3,5
2505,3,5
2506,3,5
2507,3,5
2508,3,5
2509,3,5
2510,3,5
2511,3,5
2512,3,5
2513,3,5
2514,3,5
2515,2,5
2516,2,5
2517,2,5
2518,2,5
2519,2,5
2520,2,5
2521,2,5
2522,2,5
2523,2,5
2524,2,5
2525,2,5
2526,2,5
2527,2,5
2528,2,5
2529,2,5
2530,2,5
2531,2,5
2532,2,5
2533,2,5
2534,2,5
2535,2,5
2536,2,5
2537,2,5
2538,2,5
2539,2,5
2540,2,5
2541,2,5
2542,5,5
2543,5,5
2544,5,5
2545,5,5
2546,5,5
2547,5,5
2548,5,5
2549,5,5
2550,5,5
2551,5,5
2552,5,5
2553,5,5
2554,5,5
2555,5,5
2556,5,5
2557,5,5
2558,5,5
2559,5,5
2560,5,5
2561,5,5
2562,5,5
2563,5,5
2564,5,5
2565,5,5
2566,5,5
2567,5,5
2568,5,5
2569,4,5
2570,4,5
2571,4,5
2572,4,5
2573,4,5
2574,4,5
2575,4,5
2576,4,5
2577,4,5
2578,4,5
2579,4,5
2580,4,5
2581,4,5
2582,4,5
2583,4,5
2584,4,5
2585,4,5
2586,4,5
2587,4,5
2588,4,5
2589,4,5
2590,4,5
2591,4,5
2592,4,5
2593,4,5
2594,4,5
2595,4,5
2596,6,5
2597,6,5
2598,6,5
2599,6,5
2600,6,5
2601,6,5
2602,6,5
2603,6,5
2604,6,5
2605,6,5
2606,6,5
2607,6,5
2608,6,5
2609,6,5
2610,6,5
2611,6,5
2612,6,5
2613,6,5
2614,6,5
2615,6,5
2616,6,5
2617,6,5
2618,6,5
2619,6,5
2620,6,5
2621,6,5
2622,6,5
2623,6,5
2624,6,5
2625,6,5
2626,6,5
2627,6,5
2628,6,5
2629,6,5
2630,1,5
2631,1,5
2632,1,5
2633,1,5
2634,1,5
2635,1,5
2636,1,5
2637,1,5
2638,1,5
2639,1,5
2640,1,5
2641,1,5
2642,1,5
2643,1,5
2644,1,5
2645,1,5
2646,1,5
2647,1,5
2648,1,5
2649,1,5
2650,1,5
2651,1,5
2652,1,5
2653,1,5
2654,1,5
2655,1,5
2656,1,5
2657,1,5
2658,3,5
2659,3,5
2660,3,5
2661,3,5
2662,3,5
2663,3,5
2664,3,5
2665,3,5
2666,3,5
2667,3,5
2668,3,5
2669,3,5
2670,3,5
2671,3,5
2672,3,5
2673,3,5
2674,3,5
2675,3,5
2676,3,5
2677,3,5
2678,3,5
2679,2,5
2680,2,5
2681,2,5
2682,2,5
2683,2,5
2684,2,5
2685,2,5
2686,2,5
2687,2,5
2688,2,5
2689,2,5
2690,2,5
2691,2,5
2692,2,5
2693,2,5
2694,2,5
2695,2,5
2696,2,5
2697,2,5
2698,2,5
2699,2,5
2700,2,5
2701,2,5
2702,2,5
2703,5,5
2704,5,5
2705,5,5
2706,5,5
2707,5,5
2708,5,5
2709,5,5
2710,5,5
2711,5,5
2712,5,5
2713,5,5
2714,5,5
2715,5,5
2716,5,5
2717,5,5
2718,5,5
2719,5,5
2720,5,5
2721,5,5
2722,5,5
2723,5,5
2724,5,5
2725,5,5
2726,5,5
2727,5,5
2728,5,5
2729,4,5
2730,4,5
2731,4,5
2732,4,5
2733,4,5
2734,4,5
2735,4,5
2736,4,5
2737,4,5
2738,4,5
2739,4,5
2740,4,5
2741,4,5
2742,4,5
2743,4,5
2744,4,5
2745,4,5
2746,4,5
2747,4,5
2748,4,5
2749,4,5
2750,4,5
2751,4,5
2752,4,5
2753,4,5
2754,4,5
2755,4,5
2756,4,5
2757,4,5
2758,4,5
2759,4,5
2760,4,5
2761,6,5
2762,6,5
2763,6,5
2764,6,5
2765,6,5
2766,6,5
2767,6,5
2768,6,5
2769,6,5
2770,6,5
2771,6,5
2772,6,5
2773,6,5
2774,6,5
2775,6,5
2776,6,5
2777,6,5
2778,6,5
2779,6,5
2780,6,5
2781,6,5
2782,6,5
2783,6,5
2784,6,5
2785,6,5
2786,6,5
2787,6,5
2788,6,5
2789,6,5
2790,6,5
2791,6,5
2792,6,5
2793,6,5
2794,6,5
2795,6,5
2796,6,5
2797,6,5
2798,6,5
2799,1,5
2800,1,5
2801,1,5
2802,1,5
2803,1,5
2804,1,5
2805,1,5
2806,1,5
2807,1,5
2808,1,5
2809,1,5
2810,1,5
2811,1,5
2812,1,5
2813,1,5
2814,1,5
2815,1,5
2816,1,5
2817,1,5
2818,1,5
2819,1,5
2820,1,5
2821,1,5
2822,1,5
2823,1,5
2824,1,5
2825,3,5
2826,3,5
2827,3,5
2828,3,5
2829,3,5
2830,3,5
2831,3,5
2832,3,5
2833,3,5
2834,3,5
2835,3,5
2836,3,5
2837,3,5
2838,3,5
2839,3,5
2840,3,5
2841,3,5
2842,3,5
2843,3,5
2844,3,5
2845,3,5
2846,2,5
2847,2,5
2848,2,5
2849,2,5
2850,2,5
2851,2,5
2852,2,5
2853,2,5
2854,2,5
2855,2,5
2856,2,5
2857,2,5
2858,2,5
2859,2,5
2860,2,5
2861,2,5
2862,2,5
2863,2,5
2864,2,5
2865,2,5
2866,2,5
2867,2,5
2868,2,5
2869,2,5
2870,5,5
2871,5,5
2872,5,5
2873,5,5
2874,5,5
2875,5,5
2876,5,5
2877,5,5
2878,5,5
2879,5,5
2880,5,5
2881,5,5
2882,5,5
2883,5,5
2884,5,5
2885,5,5
2886,5,5
2887,5,5
2888,5,5
2889,5,5
2890,5,5
2891,5,5
2892,5,5
2893,5,5
2894,5,5
2895,5,5
2896,5,5
2897,5,5
2898,5,5
2899,5,5
2900,5,5
2901,5,5
2902,5,5
2903,5,5
2904,5,5
2905,5,5
2906,4,5
2907,4,5
2908,4,5
2909,4,5
2910,4,5
2911,4,5
2912,4,5
2913,4,5
2914,4,5
2915,4,5
2916,4,5
2917,4,5
2918,4,5
2919,4,5
2920,4,5
2921,4,5
2922,4,5
2923,4,5
2924,4,5
2925,4,5
2926,4,5
2927,4,5
2928,4,5
2929,4,5
2930,4,5
2931,4,5
2932,4,5
2933,4,5
2934,4,5
2935,4,5
2936,4,5
2937,6,5
2938,6,5
2939,6,5
2940,6,5
2941,6,5
2942,6,5
2943,6,5
2944,6,5
2945,6,5
2946,6,5
2947,6,5
2948,6,5
2949,6,5
2950,6,5
2951,6,5
2952,6,5
2953,6,5
2954,6,5
2955,6,5
2956,6,5
2957,6,5
2958,6,5
2959,6,5
2960,6,5
2961,6,5
2962,6,5
2963,6,5
2964,6,5
2965,6,5
2966,6,5
2967,6,5
2968,6,5
2969,6,5
2970,6,5
2971,6,5
2972,1,5
2973,1,5
2974,1,5
2975,1,5
2976,1,5
2977,1,5
2978,1,5
2979,1,5
2980,1,5
2981,1,5
2982,1,5
2983,1,5
2984,1,5
2985,1,5
2986,1,5
2987,1,5
2988,1,5
2989,1,5
2990,1,5
2991,1,5
2992,1,5
2993,1,5
2994,1,5
2995,1,5
2996,1,5
2997,1,5
2998,3,5
2999,3,5
3000,3,5
3001,3,5
3002,3,5
3003,3,5
3004,3,5
3005,3,5
3006,3,5
3007,3,5
3008,3,5
3009,3,5
3010,3,5
3011,3,5
3012,3,5
3013,3,5
3014,3,5
3015,3,5
3016,3,5
3017,3,5
3018,3,5
3019,3,5
3020,3,5
3021,3,5
3022,2,5
3023,2,5
3024,2,5
3025,2,5
3026,2,5
3027,2,5
3028,2,5
3029,2,5
3030,2,5
3031,2,5
3032,2,5
3033,2,5
3034,2,5
3035,2,5
3036,2,5
3037,2,5
3038,2,5
3039,2,5
3040,2,5
3041,2,5
3042,2,5
3043,2,5
3044,2,5
3045,2,5
3046,2,5
3047,2,5
3048,2,5
3049,5,5
3050,5,5
3051,5,5
3052,5,5
3053,5,5
3054,5,5
3055,5,5
3056,5,5
3057,5,5
3058,5,5
3059,5,5
3060,5,5
3061,5,5
3062,5,5
3063,5,5
3064,5,5
3065,5,5
3066,5,5
3067,5,5
3068,5,5
3069,5,5
3070,5,5
3071,5,5
3072,5,5
3073,5,5
3074,5,5
3075,5,5
3076,5,5
3077,5,5
3078,5,5
3079,5,5
3080,5,5
3081,5,5
3082,5,5
3083,5,5
3084,5,5
3085,5,5
3086,5,5
3087,5,5
3088,5,5
3089,5,5
3090,5,5
3091,4,5
3092,4,5
3093,4,5
3094,4,5
3095,4,5
3096,4,5
3097,4,5
3098,4,5
3099,4,5
3100,4,5
3101,4,5
3102,4,5
3103,4,5
3104,4,5
3105,4,5
3106,4,5
3107,4,5
3108,4,5
3109,4,5
3110,4,5
3111,4,5
3112,4,5
3113,4,5
3114,4,5
3115,4,5
3116,4,5
3117,4,5
3118,4,5
3119,4,5
3120,4,5
3121,4,5
3122,4,5
3123,4,5
3124,4,5
3125,4,5
3126,4,5
3127,4,5
3128,4,5
3129,6,5
3130,6,5
3131,6,5
3132,6,5
3133,6,5
3134,6,5
3135,6,5
3136,6,5
3137,6,5
3138,6,5
3139,6,5
3140,6,5
3141,6,5
3142,6,5
3143,6,5
3144,6,5
3145,6,5
3146,6,5
3147,6,5
3148,6,5
3149,6,5
3150,6,5
3151,6,5
3152,6,5
3153,6,5
3154,6,5
3155,6,5
3156,6,5
3157,6,5
3158,6,5
3159,6,5
3160,6,5
3161,6,5
3162,6,5
3163,6,5
3164,1,5
3165,1,5
3166,1,5
3167,1,5
3168,1,5
3169,1,5
3170,1,5
3171,1,5
3172,1,5
3173,1,5
3174,1,5
3175,1,5
3176,1,5
3177,1,5
3178,1,5
3179,1,5
3180,1,5
3181,1,5
3182,1,5
3183,1,5
3184,1,5
3185,1,5
3186,1,5
3187,1,5
3188,1,5
3189,3,5
3190,3,5
3191,3,5
3192,3,5
3193,3,5
3194,3,5
3195,3,5
3196,3,5
3197,3,5
3198,3,5
3199,3,5
3200,3,5
3201,3,5
3202,3,5
3203,3,5
3204,3,5
3205,3,5
3206,3,5
3207,3,5
3208,3,5
3209,3,5
3210,3,5
3211,3,5
3212,2,5
3213,2,5
3214,2,5
3215,2,5
3216,2,5
3217,2,5
3218,2,5
3219,2,5
3220,2,5
3221,2,5
3222,2,5
3223,2,5
3224,2,5
3225,2,5
3226,2,5
3227,2,5
3228,2,5
3229,2,5
3230,2,5
3231,2,5
3232,2,5
3233,2,5
3234,2,5
3235,2,5
3236,5,5
3237,5,5
3238,5,5
3239,5,5
3240,5,5
3241,5,5
3242,5,5
3243,5,5
3244,5,5
3245,5,5
3246,5,5
3247,5,5
3248,5,5
3249,5,5
3250,5,5
3251,5,5
3252,5,5
3253,5,5
3254,5,5
3255,5,5
3256,5,5
3257,5,5
3258,5,5
3259,5,5
3260,5,5
3261,5,5
3262,5,5
3263,5,5
3264,5,5
3265,5,5
3266,5,5
3267,5,5
3268,5,5
3269,5,5
3270,5,5
3271,5,5
3272,5,5
3273,5,5
3274,5,5
3275,5,5
3276,5,5
3277,5,5
3278,5,5
3279,4,5
3280,4,5
3281,4,5
3282,4,5
3283,4,5
3284,4,5
3285,4,5
3286,4,5
3287,4,5
3288,4,5
3289,4,5
3290,4,5
3291,4,5
3292,4,5
3293,4,5
3294,4,5
3295,4,5
3296,4,5
3297,4,5
3298,4,5
3299,4,5
3300,4,5
3301,4,5
3302,4,5
3303,4,5
3304,4,5
3305,4,5
3306,4,5
3307,4,5
3308,4,5
3309,4,5
3310,4,5
3311,4,5
3312,6,5
3313,6,5
3314,6,5
3315,6,5
3316,6,5
3317,6,5
3318,6,5
3319,6,5
3320,6,5
3321,6,5
3322,6,5
3323,6,5
3324,6,5
3325,6,5
3326,6,5
3327,6,5
3328,6,5
3329,6,5
3330,6,5
3331,6,5
3332,6,5
3333,6,5
3334,6,5
3335,6,5
3336,6,5
3337,6,5
3338,6,5
3339,6,5
3340,6,5
3341,6,5
3342,6,5
3343,6,5
3344,6,5
3345,6,5
3346,6,5
3347,1,5
3348,1,5
3349,1,5
3350,1,5
3351,1,5
3352,1,5
3353,1,5
3354,1,5
3355,1,5
3356,1,5
3357,1,5
3358,1,5
3359,1,5
3360,1,5
3361,1,5
3362,1,5
3363,1,5
3364,1,5
3365,1,5
3366,1,5
3367,1,5
3368,1,5
3369,1,5
3370,1,5
3371,1,5
3372,1,5
3373,1,5
3374,1,5
3375,1,5
3376,1,5
3377,1,5
3378,1,5
3379,3,5
3380,3,5
3381,3,5
3382,3,5
3383,3,5
3384,3,5
3385,3,5
3386,3,5
3387,2,5
3388,2,5
3389,2,5
3390,2,5
3391,2,5
3392,2,5
3393,2,5
3394,2,5
3395,3,5
3396,3,5
3397,3,5
3398,3,5
3399,3,5
3400,3,5
3401,3,5
3402,3,5
3403,2,5
3404,2,5
3405,2,5
3406,2,5
3407,2,5
3408,2,5
3409,2,5
3410,2,5
3411,3,5
3412,3,5
3413,3,5
3414,3,5
3415,3,5
3416,3,5
3417,3,5
3418,2,5
3419,2,5
3420,2,5
3421,2,5
3422,2,5
3423,2,5
3424,2,5
3425,2,5
3426,5,5
3427,5,5
3428,5,5
3429,5,5
3430,5,5
3431,5,5
3432,5,5
3433,5,5
3434,5,5
3435,5,5
3436,5,5
3437,5,5
3438,5,5
3439,5,5
3440,5,5
3441,5,5
3442,5,5
3443,5,5
3444,5,5
3445,5,5
3446,5,5
3447,5,5
3448,5,5
3449,5,5
3450,5,5
3451,5,5
3452,5,5
3453,5,5
3454,5,5
3455,5,5
3456,5,5
3457,5,5
3458,5,5
3459,5,5
3460,5,5
3461,4,5
3462,4,5
3463,4,5
3464,4,5
3465,4,5
3466,4,5
3467,4,5
3468,4,5
3469,4,5
3470,4,5
3471,4,5
3472,4,5
3473,4,5
3474,4,5
3475,4,5
3476,4,5
3477,4,5
3478,4,5
3479,4,5
3480,4,5
3481,4,5
3482,4,5
3483,4,5
3484,4,5
3485,4,5
3486,4,5
3487,4,5
3488,4,5
3489,4,5
3490,4,5
3491,4,5
3492,6,5
3493,6,5
3494,6,5
3495,6,5
3496,6,5
3497,6,5
3498,6,5
3499,6,5
3500,6,5
3501,6,5
3502,6,5
3503,6,5
3504,6,5
3505,6,5
3506,6,5
3507,6,5
3508,6,5
3509,6,5
3510,6,5
3511,6,5
3512,6,5
3513,6,5
3514,6,5
3515,6,5
3516,6,5
3517,6,5
3518,6,5
3519,6,5
3520,6,5
3521,6,5
3522,6,5
3523,6,5
3524,6,5
3525,6,5
3526,6,5
3527,6,5
3528,1,5
3529,1,5
3530,1,5
3531,1,5
3532,1,5
3533,1,5
3534,1,5
3535,1,5
3536,1,5
3537,1,5
3538,1,5
3539,1,5
3540,1,5
3541,1,5
3542,1,5
3543,1,5
3544,1,5
3545,1,5
3546,1,5
3547,1,5
3548,1,5
3549,1,5
3550,1,5
3551,1,5
3552,1,5
3553,1,5
3554,1,5
3555,1,5
3556,1,5
3557,3,5
3558,3,5
3559,3,5
3560,3,5
3561,3,5
3562,3,5
3563,3,5
3564,3,5
3565,3,5
3566,3,5
3567,3,5
3568,3,5
3569,3,5
3570,3,5
3571,3,5
3572,2,5
3573,2,5
3574,2,5
3575,2,5
3576,2,5
3577,2,5
3578,2,5
3579,2,5
3580,2,5
3581,2,5
3582,2,5
3583,2,5
3584,2,5
3585,2,5
3586,2,5
3587,2,5
3588,2,5
3589,2,5
3590,2,5
3591,2,5
3592,2,5
3593,2,5
3594,2,5
3595,2,5
3596,3,5
3597,3,5
3598,3,5
3599,3,5
3600,3,5
3601,3,5
3602,3,5
3603,3,5
3604,5,5
3605,5,5
3606,5,5
3607,5,5
3608,5,5
3609,5,5
3610,5,5
3611,5,5
3612,5,5
3613,5,5
3614,5,5
3615,5,5
3616,5,5
3617,5,5
3618,5,5
3619,5,5
3620,5,5
3621,5,5
3622,5,5
3623,5,5
3624,5,5
3625,5,5
3626,5,5
3627,5,5
3628,5,5
3629,5,5
3630,5,5
3631,5,5
3632,5,5
3633,5,5
3634,5,5
3635,5,5
3636,5,5
3637,5,5
3638,5,5
3639,5,5
3640,5,5
3641,5,5
3642,5,5
3643,5,5
3644,5,5
3645,4,5
3646,4,5
3647,4,5
3648,4,5
3649,4,5
3650,4,5
3651,4,5
3652,4,5
3653,4,5
3654,4,5
3655,4,5
3656,4,5
3657,4,5
3658,4,5
3659,4,5
3660,4,5
3661,4,5
3662,4,5
3663,4,5
3664,4,5
3665,4,5
3666,4,5
3667,4,5
3668,4,5
3669,4,5
3670,4,5
3671,4,5
3672,4,5
3673,4,5
3674,4,5
3675,4,5
3676,4,5
3677,4,5
3678,4,5
3679,4,5
3680,4,5
3681,4,5
3682,6,5
3683,6,5
3684,6,5
3685,6,5
3686,6,5
3687,6,5
3688,6,5
3689,6,5
3690,6,5
3691,6,5
3692,6,5
3693,6,5
3694,6,5
3695,6,5
3696,6,5
3697,6,5
3698,6,5
3699,6,5
3700,6,5
3701,6,5
3702,6,5
3703,6,5
3704,6,5
3705,6,5
3706,6,5
3707,6,5
3708,6,5
3709,6,5
3710,6,5
3711,6,5
3712,6,5
3713,6,5
3714,6,5
3715,6,5
3716,6,5
3717,6,5
3718,6,5
3719,6,5
3720,6,5
3721,6,5
3722,6,5
3723,1,5
3724,1,5
3725,1,5
3726,1,5
3727,1,5
3728,1,5
3729,1,5
3730,1,5
3731,1,5
3732,1,5
3733,1,5
3734,1,5
3735,1,5
3736,1,5
3737,1,5
3738,1,5
3739,1,5
3740,1,5
3741,1,5
3742,1,5
3743,1,5
3744,1,5
3745,1,5
3746,1,5
3747,1,5
3748,1,5
3749,1,5
3750,3,5
3751,3,5
3752,3,5
3753,3,5
3754,3,5
3755,3,5
3756,3,5
3757,3,5
3758,3,5
3759,3,5
3760,3,5
3761,3,5
3762,3,5
3763,3,5
3764,2,5
3765,2,5
3766,2,5
3767,2,5
3768,2,5
3769,2,5
3770,2,5
3771,2,5
3772,2,5
3773,2,5
3774,2,5
3775,2,5
3776,2,5
3777,2,5
3778,3,5
3779,3,5
3780,3,5
3781,3,5
3782,3,5
3783,3,5
3784,3,5
3785,2,5
3786,2,5
3787,2,5
3788,2,5
3789,2,5
3790,2,5
3791,2,5
3792,5,5
3793,5,5
3794,5,5
3795,5,5
3796,5,5
3797,5,5
3798,5,5
3799,5,5
3800,5,5
3801,5,5
3802,5,5
3803,5,5
3804,5,5
3805,5,5
3806,5,5
3807,5,5
3808,5,5
3809,5,5
3810,5,5
3811,5,5
3812,5,5
3813,5,5
3814,5,5
3815,5,5
3816,5,5
3817,5,5
3818,5,5
3819,5,5
3820,5,5
3821,5,5
3822,5,5
3823,5,5
3824,4,5
3825,4,5
3826,4,5
3827,4,5
3828,4,5
3829,4,5
3830,4,5
3831,4,5
3832,4,5
3833,4,5
3834,4,5
3835,4,5
3836,4,5
3837,4,5
3838,4,5
3839,4,5
3840,4,5
3841,4,5
3842,4,5
3843,4,5
3844,4,5
3845,4,5
3846,4,5
3847,4,5
3848,4,5
3849,4,5
3850,4,5
3851,4,5
3852,4,5
3853,4,5
3854,4,5
3855,4,5
3856,4,5
3857,4,5
3858,4,5
3859,4,5
3860,6,5
3861,6,5
3862,6,5
3863,6,5
3864,6,5
3865,6,5
3866,6,5
3867,6,5
3868,6,5
3869,6,5
3870,6,5
3871,6,5
3872,6,5
3873,6,5
3874,6,5
3875,6,5
3876,6,5
3877,6,5
3878,6,5
3879,6,5
3880,6,5
3881,6,5
3882,6,5
3883,6,5
3884,6,5
3885,6,5
3886,6,5
3887,6,5
3888,6,5
3889,6,5
3890,6,5
3891,6,5
3892,6,5
3893,6,5
3894,6,5
3895,6,5
3896,6,5
3897,6,5
3898,6,5
3899,6,5
3900,6,5
3901,6,5
3902,1,5
3903,1,5
3904,1,5
3905,1,5
3906,1,5
3907,1,5
3908,1,5
3909,1,5
3910,1,5
3911,1,5
3912,1,5
3913,1,5
3914,1,5
3915,1,5
3916,1,5
3917,1,5
3918,1,5
3919,1,5
3920,1,5
3921,1,5
3922,1,5
3923,1,5
3924,1,5
3925,1,5
3926,1,5
3927,3,5
3928,3,5
3929,3,5
3930,3,5
3931,3,5
3932,3,5
3933,3,5
3934,3,5
3935,3,5
3936,3,5
3937,3,5
3938,3,5
3939,2,5
3940,2,5
3941,2,5
3942,2,5
3943,2,5
3944,2,5
3945,2,5
3946,2,5
3947,2,5
3948,2,5
3949,2,5
3950,2,5
3951,2,5
3952,3,5
3953,3,5
3954,3,5
3955,3,5
3956,3,5
3957,3,5
3958,2,5
3959,2,5
3960,2,5
3961,2,5
3962,2,5
3963,2,5
3964,5,5
3965,5,5
3966,5,5
3967,5,5
3968,5,5
3969,5,5
3970,5,5
3971,5,5
3972,5,5
3973,5,5
3974,5,5
3975,5,5
3976,5,5
3977,5,5
3978,5,5
3979,5,5
3980,5,5
3981,5,5
3982,5,5
3983,5,5
3984,5,5
3985,5,5
3986,5,5
3987,5,5
3988,5,5
3989,5,5
3990,5,5
3991,5,5
3992,5,5
3993,5,5
3994,5,5
3995,5,5
3996,5,5
3997,5,5
3998,5,5
3999,5,5
4000,5,5
4001,5,5
4002,5,5
4003,5,5
4004,5,5
4005,5,5
4006,5,5
4007,5,5
4008,5,5
4009,4,5
4010,4,5
4011,4,5
4012,4,5
4013,4,5
4014,4,5
4015,4,5
4016,4,5
4017,4,5
4018,4,5
4019,4,5
4020,4,5
4021,4,5
4022,4,5
4023,4,5
4024,4,5
4025,4,5
4026,4,5
4027,4,5
4028,4,5
4029,4,5
4030,4,5
4031,4,5
4032,4,5
4033,4,5
4034,4,5
4035,4,5
4036,4,5
4037,4,5
4038,4,5
4039,4,5
4040,4,5
4041,4,5
4042,4,5
4043,4,5
4044,4,5
4045,4,5
4046,4,5
4047,4,5
4048,4,5
4049,4,5
4050,4,5
4051,4,5
4052,4,5
4053,4,5
4054,4,5
4055,4,5
4056,6,5
4057,6,5
4058,6,5
4059,6,5
4060,6,5
4061,6,5
4062,6,5
4063,6,5
4064,6,5
4065,6,5
4066,6,5
4067,6,5
4068,6,5
4069,6,5
4070,6,5
4071,6,5
4072,6,5
4073,6,5
4074,6,5
4075,6,5
4076,6,5
4077,6,5
4078,6,5
4079,6,5
4080,6,5
4081,6,5
4082,6,5
4083,6,5
4084,6,5
4085,6,5
4086,6,5
4087,6,5
4088,6,5
4089,6,5
4090,6,5
4091,6,5
4092,6,5
4093,6,5
4094,6,5
4095,6,5
4096,6,5
4097,6,5
4098,6,5
4099,6,5
4100,1,5
4101,1,5
4102,1,5
4103,1,5
4104,1,5
4105,1,5
4106,1,5
4107,1,5
4108,1,5
4109,1,5
4110,1,5
4111,1,5
4112,1,5
4113,1,5
4114,1,5
4115,1,5
4116,1,5
4117,1,5
4118,1,5
4119,1,5
4120,1,5
4121,1,5
4122,1,5
4123,1,5
4124,1,5
4125,1,5
4126,1,5
4127,3,5
4128,3,5
4129,3,5
4130,3,5
4131,3,5
4132,3,5
4133,3,5
4134,3,5
4135,3,5
4136,3,5
4137,3,5
4138,3,5
4139,3,5
